高等学校（全日制の生徒数、学級数、教員数、職員数）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高等学校（定時制の生徒数、学級数、教員数、職員数、住所等）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
学校 番号,所在地 区市町村,学校名,全日制,,,,,,,,,,,,定時制等,,,,,,,,,,,,,,郵便番号,住所,電話番号,学校名(フリガナ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,学科,,生徒数,,,,学級数,,,,教員数,職員数,学科,,生徒数,,,,,学級数,,,,,教員数,職員数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,大,小学科名,計,１学年,２学年,３学年,計,１学年,２学年,３学年,,,大,小学科名,計,１学年,２学年,３学年,４学年,計,１学年,２学年,３学年,４学年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405710,台東区,蔵前工科,工,機械科,165,47,66,52,6,2,2,2,53,5,工,建築工学科,11,2,3,2,4,4,1,1,1,1,14,0,111-0051,蔵前1-3-57,03-3862-4488,クラマエコウカ,,
,,,工,電気科,103,34,35,34,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,,,工,建築科,94,33,33,28,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,,,工,設備工業科,75,22,30,23,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
405720,荒川区,荒川工科,工,電気科,87,34,27,26,3,1,1,1,45,4,工,電気科,16,0,6,1,9,4,1,1,1,1,18,0,116-0003,南千住6-42-1,03-3802-1178,アラカワコウカ,,
,,,工,電子科,45,4,16,25,3,1,1,1,0,0,工,電子科,11,4,3,1,3,（併）,（併）,（併）,（併）,（併）,0,0,,,,,,
,,,工,情報技術科,116,45,27,44,6,2,2,2,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
405730,足立区,足立工科,工,総合技術科,272,121,99,52,12,4,4,4,39,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,123-0841,西新井4-30-1,03-3899-1196,アダチコウカ,,
406010,墨田区,両国,普,普通科,379,156,113,110,10,4,3,3,30,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,130-0022,江東橋1-7-14,03-3631-1815,リョウゴク,,
406020,墨田区,墨田川,普,普通科（単位制）,935,318,317,300,24,8,8,8,60,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,131-0032,東向島3-34-14,03-3611-2125,スミダガワ,,
406030,墨田区,本所,普,普通科,744,239,234,271,19,6,6,7,42,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,131-0033,向島3-37-25,03-3622-0344,ホンジョ,,
406040,葛飾区,葛飾野,普,普通科,939,318,314,307,24,8,8,8,51,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,125-0061,亀有1-7-1,03-3602-7131,カツシカノ,,
406050,葛飾区,南葛飾,普,普通科,686,235,232,219,18,6,6,6,46,5,普,普通科,69,12,19,24,14,4,1,1,1,1,9,0,124-0012,立石6-4-1,03-3691-8476,ミナミカツシカ,,
406070,墨田区,日本橋,普,普通科,734,238,230,266,19,6,6,7,42,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,131-0041,八広1-28-21,03-3617-1811,ニホンバシ,,
406210,江東区,深川,普,外国語コース,239,82,79,78,6,2,2,2,52,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,135-0016,東陽5-32-19,03-3649-2101,フカガワ,,
,,,普,普通科,713,241,237,235,18,6,6,6,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
406220,江東区,東,普,普通科,777,239,273,265,20,6,7,7,46,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,136-0074,東砂7-19-24,03-3644-7176,ヒガシ,,
406230,江東区,城東,普,普通科,989,316,360,313,25,8,9,8,59,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,136-0072,大島3-22-1,03-3637-3561,ジョウトウ,,
406240,江戸川区,小松川,普,普通科,955,323,319,313,24,8,8,8,59,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,132-0035,平井1-27-10,03-3685-1010,コマツガワ,,
406250,江戸川区,江戸川,普,普通科,989,319,316,354,25,8,8,9,56,5,普,普通科,85,18,21,19,27,4,1,1,1,1,9,1,132-0031,松島2-38-1,03-3651-0297,エドガワ,,
406260,江戸川区,小岩,普,普通科,1055,357,357,341,27,9,9,9,61,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,133-0044,本一色3-10-1,03-3651-2250,コイワ,,
406270,江戸川区,葛西南,普,普通科,524,168,184,172,18,6,6,6,43,4,普,普通科,64,16,16,13,19,4,1,1,1,1,11,0,134-8555,南葛西1-11-1,03-3687-4491,カサイミナミ,,
406280,江戸川区,篠崎,普,普通科,811,267,279,265,21,7,7,7,51,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,133-0063,東篠崎1-10-1,03-3678-9331,シノザキ,,
406290,江戸川区,紅葉川,普,普通科,733,237,233,263,19,6,6,7,43,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,134-8573,臨海町2-1-1,03-3878-3021,モミジガワ,,
406410,江東区,大江戸,-,-,0,0,0,0,0,0,0,0,0,0,総,総合学科１部,195,57,62,55,21,8,2,2,2,2,52,7,135-0015,千石3-2-11,03-5606-9500,オオエド,,
,,,-,-,0,0,0,0,0,0,0,0,0,0,総,総合学科２部,193,58,58,53,24,8,2,2,2,2,0,0,,,,,,
,,,-,-,0,0,0,0,0,0,0,0,0,0,総,総合学科３部,198,56,56,50,36,8,2,2,2,2,0,0,,,,,,
406420,葛飾区,葛飾総合,総,総合学科,566,196,188,182,15,5,5,5,50,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,125-0035,南水元4-21-1,03-3607-3878,カツシカソウゴウ,,
406620,葛飾区,葛飾商業,商,ビジネス科,597,210,193,194,18,6,6,6,45,5,普,普通科,18,7,3,6,2,4,1,1,1,1,16,1,125-0051,新宿3-14-1,03-3607-5178,カツシカショウギョウ,,
,,,-,-,0,0,0,0,0,0,0,0,0,0,商,商業科,29,5,15,7,2,4,1,1,1,1,0,0,,,,,,
406630,江東区,江東商業,商,ビジネス科,440,162,146,132,15,5,5,5,41,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,136-0071,亀戸4-50-1,03-3685-1711,コウトウショウギョウ,,
406640,江東区,第三商業,商,ビジネス科,475,166,169,140,15,5,5,5,41,4,商,商業科,26,4,7,7,8,4,1,1,1,1,11,0,135-0044,越中島3-3-1,03-3641-0380,ダイサンショウギョウ,,
406720,葛飾区,本所工科,-,-,0,0,0,0,0,0,0,0,0,0,工,総合技術科,19,5,4,5,5,4,1,1,1,1,16,0,125-0035,南水元4-21-1,03-3607-4500,ホンジョコウカ,,
406730,江東区,墨田工科,工,機械科,59,21,19,19,3,1,1,1,57,5,工,総合技術科,27,10,8,5,4,4,1,1,1,1,19,1,135-0004,森下5-1-7,03-3631-4928,スミダコウカ,,
,,,工,自動車科,97,35,33,29,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,,,工,電気科,122,54,30,38,6,2,2,2,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,,,工,建築科,69,31,15,23,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
406760,江戸川区,葛西工科,工,機械科,78,26,21,31,3,1,1,1,53,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,132-0024,一之江7-68-1,03-3653-4111,カサイコウカ,,
,,,工,電子科,92,33,34,25,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,,,工,建築科,157,57,53,47,6,2,2,2,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,,,工,デュアルシステム科,74,27,23,24,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
406780,江東区,科学技術,工,科学技術科,539,158,173,208,16,5,5,6,65,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,136-0072,大島1-2-31,03-5609-0227,カガクギジュツ,,
,,,他,創造理数科,82,42,40,0,2,1,1,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
406810,葛飾区,農産,農,園芸デザイン科,194,70,63,61,6,2,2,2,43,6,農,農産科,52,21,12,12,7,4,1,1,1,1,14,1,124-0002,西亀有1-28-1,03-3602-2865,ノウサン,,
,,,農,食品科,199,72,61,66,6,2,2,2,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
406910,墨田区,橘,他,産業科,542,211,170,161,18,6,6,6,64,4,他,産業科,32,9,5,15,3,4,1,1,1,1,14,0,131-0043,立花4-29-7,03-3617-8311,タチバナ,,
407020,八王子市,富士森,普,普通科,986,317,315,354,25,8,8,9,53,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,193-0824,長房町420-2,042-661-0444,フジモリ,,
407030,八王子市,片倉,普,造形美術コース,232,77,80,75,6,2,2,2,54,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,192-0914,片倉町1643,042-635-3621,カタクラ,,
,,,普,普通科,702,240,233,229,18,6,6,6,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
407040,八王子市,八王子東,普,普通科,939,322,312,305,24,8,8,8,59,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,192-8568,高倉町68-1,042-644-6996,ハチオウジヒガシ,,
407050,八王子市,八王子北,普,普通科,587,200,197,190,15,5,5,5,37,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,193-0803,楢原町601,042-626-3787,ハチオウジキタ,,
407070,八王子市,松が谷,普,外国語コース,239,81,80,78,6,2,2,2,55,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,192-0354,松が谷1772,042-676-1231,マツガヤ,,
,,,普,普通科,784,237,273,274,20,6,7,7,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
407080,日野市,日野,普,普通科,981,321,317,343,25,8,8,9,52,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,191-0021,石田1-190-1,042-581-7123,ヒノ,,
407090,日野市,日野台,普,普通科,941,315,314,312,24,8,8,8,54,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,191-0061,大坂上4-16-1,042-582-2511,ヒノダイ,,
407100,日野市,南平,普,普通科,943,320,316,307,24,8,8,8,52,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,191-0041,南平8-2-3,042-593-5121,ミナミダイラ,,
407210,町田市,町田,普,普通科,948,321,311,316,24,8,8,8,58,7,普,普通科,99,33,21,26,19,5,1,1,2,1,10,0,194-0021,中町4-25-3,042-722-2201,マチダ,,
407230,町田市,野津田,普,普通科,205,71,73,61,9,3,3,3,44,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,195-0063,野津田町2001,042-734-2311,ノヅタ,,
,,,福,福祉科,46,16,14,16,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,,,他,体育科,85,32,24,29,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
407240,町田市,成瀬,普,普通科,818,279,273,266,21,7,7,7,48,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,194-0044,成瀬7-4-1,042-725-1533,ナルセ,,
407250,町田市,小川,普,普通科,936,318,311,307,24,8,8,8,51,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,194-0003,小川2-1002-1,042-796-9301,オガワ,,
407260,町田市,山崎,普,普通科,489,140,179,170,15,5,5,5,39,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,195-0074,山崎町1453-1,042-792-2891,ヤマサキ,,
407420,町田市,町田総合,総,総合学科,671,234,225,212,18,6,6,6,50,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,194-0037,木曽西3-5-1,042-791-7980,マチダソウゴウ,,
407510,八王子市,翔陽,普,普通科（単位制）,654,193,233,228,18,6,6,6,45,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,193-0944,館町1097-136,042-663-3318,ショウヨウ,,
407520,八王子市,八王子拓真,-,-,0,0,0,0,0,0,0,0,0,0,普,普通科１部（単位制）,376,126,120,114,16,16,4,4,4,4,81,5,193-0931,台町3-25-1,042-622-7563,ハチオウジタクシン,,
,,,-,-,0,0,0,0,0,0,0,0,0,0,普,普通科２部（単位制）,377,117,121,109,30,16,4,4,4,4,0,0,,,,,,
,,,-,-,0,0,0,0,0,0,0,0,0,0,普,普通科３部（単位制）,178,47,58,50,23,8,2,2,2,2,0,0,,,,,,
407720,町田市,町田工科,工,総合情報科,482,175,165,142,15,5,5,5,53,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,194-0035,忠生1-20-2,042-791-1035,マチダコウカ,,
407910,八王子市,八王子桑志,他,産業科(デザイン分野),205,70,71,64,6,2,2,2,59,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,193-0835,千人町4-8-1,042-663-5970,ハチオウジソウシ,,
,,,他,産業科(クラフト分野),98,36,35,27,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,,,他,産業科(システム情報分野),102,34,35,33,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,,,他,産業科(ビジネス情報分野),184,51,71,62,6,2,2,2,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
408010,立川市,立川,普,普通科,842,281,286,275,21,7,7,7,56,9,普,普通科,107,0,38,35,34,6,0,2,2,2,13,1,190-0022,錦町2-13-5,042-524-8195,タチカワ,,
,,,他,創造理数科,125,42,42,41,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
408030,立川市,砂川,-,-,0,0,0,0,0,0,0,0,0,0,普,普通科１部（単位制）,195,66,64,63,2,8,2,2,2,2,51,5,190-8583,泉町935-4,042-537-4611,スナガワ,,
,,,-,-,0,0,0,0,0,0,0,0,0,0,普,普通科２部（単位制）,177,66,51,58,2,8,2,2,2,2,0,0,,,,,,
,,,-,-,0,0,0,0,0,0,0,0,0,0,普,普通科３部（単位制）,97,44,27,24,2,5,2,1,1,1,0,0,,,,,,
,,,-,-,0,0,0,0,0,0,0,0,0,0,通,通信制本科（普通科）,622,169,202,140,111,14,4,4,3,3,16,2,,,,,,
,,,-,-,0,0,0,0,0,0,0,0,0,0,通,通信制併修,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,
408040,昭島市,昭和,普,普通科,948,319,319,310,24,8,8,8,52,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,196-0033,東町2-3-21,042-541-0222,ショウワ,,
408050,昭島市,拝島,普,普通科,780,278,260,242,21,7,7,7,45,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,196-0002,拝島町4-13-1,042-543-1772,ハイジマ,,
408060,東大和市,東大和,普,普通科,822,277,273,272,21,7,7,7,46,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,207-0015,中央3-945,042-563-1741,ヒガシヤマト,,
408070,武蔵村山市,武蔵村山,普,普通科,809,279,267,263,21,7,7,7,43,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,208-0035,中原1-7-1,042-560-1271,ムサシムラヤマ,,
408090,東大和市,東大和南,普,普通科,830,279,277,274,21,7,7,7,49,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,207-0022,桜が丘3-44-8,042-565-7117,ヒガシヤマトミナミ,,
408210,青梅市,多摩,普,普通科,392,137,133,122,15,5,5,5,40,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,198-0088,裏宿町580,0428-23-2151,タマ,,
408230,福生市,福生,普,普通科,820,279,277,264,21,7,7,7,49,5,普,普通科,66,17,17,23,9,4,1,1,1,1,9,0,197-0005,北田園2-11-3,042-552-5601,フッサ,,
408240,あきる野市,秋留台,普,普通科,623,202,222,199,18,6,6,6,53,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,197-0812,平沢153-4,042-559-6821,アキルダイ,,
408250,羽村市,羽村,普,普通科,595,194,227,174,20,6,7,7,46,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,205-0012,羽4152-1,042-555-6631,ハムラ,,
408260,あきる野市,五日市,普,普通科,259,101,79,79,12,4,4,4,31,4,普,普通科,26,9,6,8,3,4,1,1,1,1,10,2,190-0164,五日市894,042-596-0176,イツカイチ,,
408420,青梅市,青梅総合,総,総合学科,689,237,230,222,18,6,6,6,57,5,総,総合学科,145,44,52,34,15,12,3,3,3,3,32,0,198-0041,勝沼1-60-1,0428-22-7604,オウメソウゴウ,,
408430,立川市,立川緑,-,-,0,0,0,0,0,0,0,0,0,0,総,総合学科１部,57,57,0,0,0,2,2,0,0,0,26,8,190-0022,錦町6-3-1,042-529-3080,タチカワミドリ,,
,,,-,-,0,0,0,0,0,0,0,0,0,0,総,総合学科２部,55,55,0,0,0,2,2,0,0,0,0,0,,,,,,
,,,-,-,0,0,0,0,0,0,0,0,0,0,総,総合学科３部,59,59,0,0,0,2,2,0,0,0,0,0,,,,,,
408510,武蔵村山市,上水,普,普通科（単位制）,708,237,239,232,18,6,6,6,48,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,208-0013,大南4-62-1,042-590-4580,ジョウスイ,,
408710,福生市,多摩工科,工,機械科,186,70,64,52,6,2,2,2,53,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,197-0003,熊川215,042-551-3435,タマコウカ,,
,,,工,電気科,102,35,36,31,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,,,工,環境化学科,88,31,32,25,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,,,工,デュアルシステム科,79,31,32,16,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
408820,瑞穂町,瑞穂農芸,農,園芸科学科,101,37,31,33,3,1,1,1,57,7,普,普通科,14,8,3,2,1,4,1,1,1,1,12,1,190-1211,石畑2027,042-557-0142,ミズホノウゲイ,,
,,,農,畜産科学科,105,36,34,35,3,1,1,1,0,0,農,農業科,25,8,6,6,5,（併）,（併）,（併）,（併）,（併）,0,0,,,,,,
,,,農,食品科,103,36,33,34,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,,,家,生活デザイン科,192,71,56,65,6,2,2,2,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
409010,武蔵野市,武蔵,普,普通科,417,157,151,109,11,4,4,3,32,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,180-0022,境4-13-28,0422-51-4554,ムサシ,,
409020,武蔵野市,武蔵野北,普,普通科,714,239,239,236,18,6,6,6,38,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,180-0011,八幡町2-3-10,0422-55-2071,ムサシノキタ,,
409030,小金井市,小金井北,普,普通科,705,240,235,230,18,6,6,6,39,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,184-0003,緑町4-1-1,042-385-2611,コガネイキタ,,
409040,西東京市,保谷,普,普通科,954,320,316,318,24,8,8,8,53,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,202-0005,住吉町5-8-23,042-422-3223,ホウヤ,,
409060,東久留米市,久留米西,普,普通科,676,237,222,217,18,6,6,6,43,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,203-0041,野火止2-1-44,042-474-2661,クルメニシ,,
409070,西東京市,田無,普,普通科,930,318,307,305,24,8,8,8,48,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,188-0013,向台町5-4-34,042-463-8511,タナシ,,
409210,小平市,小平,普,外国語コース,245,81,78,86,6,2,2,2,52,6,-,-,0,0,0,0,0,0,0,0,0,0,0,0,187-0042,仲町112,042-341-5410,コダイラ,,
,,,普,普通科,631,198,239,194,16,5,6,5,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
409220,小平市,小平西,普,普通科,807,280,268,259,21,7,7,7,45,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,187-0032,小川町1-502-95,042-345-1411,コダイラニシ,,
409230,東村山市,東村山,普,普通科,559,199,178,182,15,5,5,5,54,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,189-0011,恩多町4-26-1,042-392-1235,ヒガシムラヤマ,,
409240,国分寺市,国分寺,普,普通科（単位制）,952,322,317,313,24,8,8,8,63,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,185-0004,新町3-2-5,042-323-3371,コクブンジ,,
409250,清瀬市,清瀬,普,普通科,868,279,280,309,22,7,7,8,49,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,204-0022,松山3-1-56,042-492-3500,キヨセ,,
409270,小平市,小平南,普,普通科,829,281,278,270,21,7,7,7,46,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,187-0022,上水本町6-21-1,042-325-9331,コダイラミナミ,,
409280,東村山市,東村山西,普,普通科,626,233,203,190,18,6,6,6,41,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,189-0024,富士見町5-4-41,042-395-9121,ヒガシムラヤマニシ,,
409410,東久留米市,東久留米総合,総,総合学科,696,238,231,227,18,6,6,6,50,5,総,総合学科,96,34,29,17,16,8,2,2,2,2,16,1,203-0052,幸町5-8-46,042-471-2510,ヒガシクルメソウゴウ,,
409710,小金井市,小金井工科,-,-,0,0,0,0,0,0,0,0,0,0,工,機械科,25,4,5,6,10,4,1,1,1,1,22,2,184-8581,本町6-8-9,042-381-4141,コガネイコウカ,,
,,,-,-,0,0,0,0,0,0,0,0,0,0,工,電気科,12,3,3,2,4,4,1,1,1,1,0,0,,,,,,
,,,-,-,0,0,0,0,0,0,0,0,0,0,工,電子科,17,5,4,5,3,（併）,（併）,（併）,（併）,（併）,0,0,,,,,,
409720,西東京市,田無工科,工,機械科,157,66,46,45,6,2,2,2,52,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,188-0013,向台町1-9-1,042-464-2225,タナシコウカ,,
,,,工,建築科,181,64,61,56,6,2,2,2,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,,,工,都市工学科,81,34,22,25,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
409730,小金井市,多摩科学技術,工,科学技術科,634,214,207,213,18,6,6,6,61,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,184-8581,本町6-8-9,042-381-4164,タマカガクギジュツ,,
410020,調布市,神代,普,普通科,944,321,313,310,24,8,8,8,50,6,普,普通科,59,25,20,9,5,4,1,1,1,1,9,0,182-0003,若葉町1-46-1,03-3300-8261,ジンダイ,,
410030,調布市,調布北,普,普通科,709,239,240,230,18,6,6,6,41,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,182-0011,深大寺北町5-39-1,042-487-1860,チョウフキタ,,
410040,調布市,調布南,普,普通科,710,238,236,236,18,6,6,6,42,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,182-0025,多摩川6-2-1,042-483-0765,チョウフミナミ,,
410050,狛江市,狛江,普,普通科,995,322,355,318,25,8,9,8,56,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,201-8501,元和泉3-9-1,03-3489-2241,コマエ,,
410210,府中市,府中,普,普通科,863,319,275,269,22,8,7,7,47,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,183-0051,栄町3-3-1,042-364-8411,フチュウ,,
410220,府中市,府中東,普,普通科,936,315,319,302,24,8,8,8,51,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,183-0012,押立町4-21,042-365-7611,フチュウヒガシ,,
410230,府中市,府中西,普,普通科,928,314,311,303,24,8,8,8,56,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,183-0036,日新町4-6-7,042-365-5933,フチュウニシ,,
410240,国立市,国立,普,普通科,952,318,315,319,24,8,8,8,56,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,186-0002,東4-25-1,042-575-0126,クニタチ,,
410250,多摩市,永山,普,普通科,895,313,304,278,24,8,8,8,53,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,206-0025,永山5-22,042-374-9891,ナガヤマ,,
410410,稲城市,若葉総合,総,総合学科,667,237,225,205,18,6,6,6,49,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,206-0822,坂浜1434-3,042-350-0300,ワカバソウゴウ,,
410610,国立市,第五商業,商,ビジネス科,612,211,205,196,18,6,6,6,46,4,商,商業科,36,16,8,7,5,4,1,1,1,1,11,0,186-0004,中3-4-1,042-572-0132,ダイゴショウギョウ,,
410710,府中市,府中工科,工,機械科,94,35,27,32,3,1,1,1,49,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,183-0005,若松町2-19-1,042-362-7237,フチュウコウカ,,
,,,工,電気科,179,61,62,56,6,2,2,2,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,,,工,情報技術科,98,36,32,30,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,,,工,工業技術科,100,35,33,32,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
410810,府中市,農業,農,都市園芸科,105,36,36,33,3,1,1,1,60,6,普,普通科,37,11,11,6,9,4,1,1,1,1,17,2,183-0056,寿町1-10-2,042-362-2211,ノウギョウ,,
,,,農,緑地計画科,101,36,35,30,3,1,1,1,0,0,農,食品化学科,28,10,7,7,4,4,1,1,1,1,0,0,,,,,,
,,,農,食品科学科,106,36,36,34,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,,,家,服飾科,103,36,35,32,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,,,家,食物科,105,35,35,35,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
411010,大島町,大島,普,普通科,86,29,23,34,6,2,2,2,34,9,普,普通科,7,2,2,1,2,4,1,1,1,1,9,0,100-0101,元町字八重の水127,04992-2-1431,オオシマ,,
,,,農,農林科,16,4,5,7,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,家,家政科,12,4,3,5,（併）,（併）,（併）,（併）,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
411030,新島村,新島,普,普通科,36,18,8,10,3,1,1,1,15,5,-,-,0,0,0,0,0,0,0,0,0,0,0,0,100-0402,本村4-10-1,04992-5-0091,ニイジマ,,,,,,,,,,,,,,,,,,
411040,神津島村,神津,普,普通科,46,15,17,14,3,1,1,1,16,4,-,-,0,0,0,0,0,0,0,0,0,0,0,0,100-0601,神津島村1620,04992-8-0706,コウヅ,,,,,,,,,,,,,,,,,,
411910,大島町,大島海洋国際,水,海洋国際科,179,70,65,44,6,2,2,2,43,9,-,-,0,0,0,0,0,0,0,0,0,0,0,0,100-0211,差木地字下原996-1,04992-4-0385,オオシマカイヨウコクサイ,,,,,,,,,,,,,,,,,,
412010,三宅村,三宅,普,普通科,14,6,4,4,3,1,1,1,28,7,-,-,0,0,0,0,0,0,0,0,0,0,0,0,100-1211,坪田4586,04994-6-1136,ミヤケ,,,,,,,,,,,,,,,,,,
,,,農,農業科,5,2,1,2,3,1,1,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
